timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:01:34.158,94.158,458,1917,25.69974554707379,1760,0,2052,1489,1642,2035
00:01:34.608,94.608,458,1917,26.20865139949109,1762,0,2052,1489,1642,2035
00:01:35.025,95.025,458,1917,26.20865139949109,1762,0,2052,1489,1642,2035
00:01:35.428,95.428,458,1917,26.20865139949109,1762,0,2052,1489,1642,2035
00:01:35.832,95.832,458,1917,26.463104325699746,1762,0,2051,1489,1642,2035
00:01:36.235,96.235,458,1917,26.463104325699746,1762,0,2051,1489,1642,2035
00:01:36.705,96.705,458,1917,26.463104325699746,1763,0,2052,1489,1642,2035
00:01:37.175,97.175,458,1917,26.20865139949109,1762,0,2052,1489,1642,2035
00:01:37.598,97.598,458,1917,26.20865139949109,1762,0,2052,1489,1642,2035
00:01:38.048,98.048,457,1917,26.20865139949109,1761,0,2051,1489,1642,2035
00:01:38.491,98.491,458,1917,26.20865139949109,1762,0,2052,1489,1642,2035
00:01:38.934,98.934,458,1917,25.954198473282446,1761,0,2052,1489,1642,2035
00:01:39.357,99.357,457,1917,25.954198473282446,1761,0,2052,1489,1642,2035
00:01:39.820,99.82,458,1917,25.954198473282446,1761,0,2052,1489,1642,2035
00:01:40.270,100.27000000000001,458,1917,25.954198473282446,1761,0,2052,1489,1642,2035
00:01:40.621,100.62100000000001,458,1917,25.69974554707379,1760,0,2052,1489,1642,2035
00:01:40.971,100.971,458,1917,25.69974554707379,1760,0,2052,1489,1642,2035
00:01:41.302,101.30199999999999,457,1917,25.69974554707379,1760,0,2052,1489,1642,2035
00:01:41.606,101.606,458,1917,25.954198473282446,1761,0,2052,1489,1642,2035
00:01:42.096,102.096,458,1917,25.954198473282446,1761,0,2052,1489,1642,2035
00:01:42.426,102.426,458,1917,25.954198473282446,1761,0,2052,1489,1642,2035
00:01:42.744,102.744,457,1917,26.20865139949109,1762,0,2052,1489,1642,2035
00:01:43.075,103.075,457,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:43.379,103.37899999999999,458,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:43.716,103.71600000000001,457,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:44.100,104.1,458,1917,26.463104325699746,1763,0,2052,1489,1642,2035
00:01:44.464,104.464,458,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:44.788,104.788,457,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:45.099,105.09899999999999,457,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:45.575,105.575,458,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:45.992,105.99199999999999,457,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:46.349,106.34899999999999,457,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:46.726,106.726,457,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:47.070,107.07,458,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:47.400,107.4,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:47.725,107.725,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:48.022,108.02199999999999,458,1917,26.717557251908403,1765,0,2053,1489,1642,2035
00:01:48.327,108.327,457,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:48.644,108.644,458,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:48.962,108.962,458,1917,26.717557251908403,1764,0,2052,1489,1642,2035
00:01:49.253,109.253,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:49.577,109.577,457,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:49.881,109.881,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:50.192,110.19200000000001,458,1917,26.972010178117046,1765,0,2052,1489,1642,2035
00:01:50.503,110.503,457,1917,26.972010178117046,1765,0,2052,1489,1642,2035
