timestamp,time (s),force,position,strain
00:01:36.796,96.79599999999999,23,122855,90.60494958753438
00:01:36.862,96.862,26,122930,90.60494958753438
00:01:37.213,97.213,68,123313,90.60494958753438
00:01:37.292,97.292,83,123401,90.60494958753438
00:01:37.609,97.60900000000001,191,123760,91.38405132905591
00:01:37.682,97.682,231,123847,91.38405132905591
00:01:38.039,98.039,498,124316,92.02566452795601
00:01:38.106,98.106,526,124413,92.02566452795601
00:01:38.436,98.436,322,124946,92.25481209899175
00:01:38.503,98.503,259,125055,92.25481209899175
00:01:38.833,98.833,65,125593,91.79651695692026
00:01:38.979,98.979,34,125822,91.79651695692026
00:01:39.329,99.32900000000001,12,126313,90.65077910174152
00:01:39.396,99.396,12,126400,90.65077910174152
00:01:39.720,99.72,17,126817,90.60494958753438
00:01:39.793,99.793,21,126903,90.60494958753438
00:01:40.117,100.11699999999999,51,127262,90.60494958753438
00:01:40.183,100.18299999999999,59,127332,90.60494958753438
00:01:40.494,100.494,134,127671,90.78826764436297
00:01:40.560,100.56,159,127746,90.78826764436297
00:01:40.871,100.87100000000001,349,128122,91.79651695692026
00:01:40.944,100.944,411,128218,91.79651695692026
00:01:41.294,101.294,484,128753,92.25481209899175
00:01:41.360,101.36,429,128859,92.25481209899175
00:01:41.671,101.67099999999999,146,129368,92.07149404216315
00:01:41.744,101.744,106,129488,92.07149404216315
00:01:42.068,102.068,27,129983,91.42988084326306
00:01:42.134,102.134,21,130081,91.42988084326306
00:01:42.465,102.465,12,130526,90.60494958753438
00:01:42.531,102.531,12,130610,90.60494958753438
00:01:42.882,102.882,25,131040,90.60494958753438
00:01:42.948,102.94800000000001,31,131114,90.60494958753438
00:01:43.272,103.27199999999999,71,131466,90.55912007332722
00:01:43.338,103.338,84,131538,90.55912007332722
00:01:43.696,103.696,210,131937,91.4757103574702
00:01:43.768,103.768,253,132024,91.4757103574702
00:01:44.119,104.119,512,132495,92.07149404216315
00:01:44.192,104.19200000000001,531,132603,92.07149404216315
00:01:44.529,104.529,280,133156,92.25481209899175
00:01:44.602,104.602,215,133276,92.25481209899175
00:01:44.933,104.93299999999999,51,133812,91.70485792850596
00:01:45.005,105.005,37,133925,91.70485792850596
00:01:45.369,105.369,12,134434,90.65077910174152
00:01:45.462,105.462,12,134555,90.65077910174152
00:01:45.845,105.845,22,135040,90.60494958753438
00:01:45.918,105.918,26,135121,90.60494958753438
00:01:46.256,106.256,64,135491,90.55912007332722
00:01:46.328,106.328,78,135570,90.55912007332722
00:01:46.686,106.686,195,135972,91.38405132905591
00:01:46.752,106.75200000000001,233,136051,91.38405132905591
00:01:47.235,107.235,531,136703,92.07149404216315
00:01:47.354,107.354,476,136901,92.07149404216315
00:01:47.711,107.711,153,137482,92.16315307057745
00:01:47.777,107.777,116,137590,92.16315307057745
00:01:48.220,108.22,19,138266,91.52153987167736
00:01:48.419,108.419,12,138538,91.52153987167736
00:01:48.968,108.968,28,139217,90.55912007332722
00:01:49.047,109.047,34,139305,90.55912007332722
00:01:49.524,109.524,119,139821,90.55912007332722
00:01:49.636,109.636,159,139948,90.55912007332722
00:01:50.099,110.09899999999999,471,140528,91.8423464711274
