timestamp,time_s,force_g,position,strain,top_platen,sample_top,bottom_platen,orig_top_platen,orig_sample_top,orig_bottom_platen
00:00:10.811,10.811,257,0,11.6082224909311,198,0,731,135,253,1080
00:00:10.864,10.864,257,0,12.0918984280532,197,0,727,135,253,1080
00:00:10.917,10.917,257,0,12.6964933494559,196,0,722,135,253,1080
00:00:10.970,10.97,257,0,13.180169286578,197,0,718,135,253,1080
00:00:11.023,11.023,257,0,13.180169286578,198,0,718,135,253,1080
00:00:11.076,11.076,256,0,12.5755743651753,197,0,723,135,253,1080
00:00:11.135,11.135,257,0,12.8174123337364,198,0,721,135,253,1080
00:00:11.188,11.188,257,0,13.5429262394196,198,0,715,135,253,1080
00:00:11.241,11.241,258,0,13.4220072551391,198,0,716,135,253,1080
00:00:11.294,11.294,257,0,14.5102781136638,199,0,707,135,253,1080
00:00:11.353,11.353,258,0,15.1148730350665,198,0,702,135,253,1080
00:00:11.406,11.406,257,0,15.8403869407497,199,0,696,135,253,1080
00:00:11.452,11.452,257,0,17.049576783555,199,0,686,135,253,1080
00:00:11.505,11.505,257,0,17.1704957678355,200,0,685,135,253,1080
00:00:11.565,11.565,257,0,18.863361547763,201,0,671,135,253,1080
00:00:11.618,11.618,257,0,19.1051995163241,200,0,669,135,253,1080
00:00:11.670,11.67,257,0,20.4353083434099,201,0,658,135,253,1080
00:00:11.723,11.723,257,0,21.2817412333736,202,0,651,135,253,1080
00:00:11.776,11.776,257,0,22.2490931076179,203,0,643,135,253,1080
00:00:11.829,11.829,257,0,23.3373639661427,204,0,634,135,253,1080
00:00:11.889,11.889,257,0,23.8210399032648,204,0,630,135,253,1080
00:00:11.935,11.935,257,0,24.4256348246675,204,0,625,135,253,1080
00:00:11.988,11.988,258,0,24.546553808948,205,0,624,135,253,1080
00:00:12.041,12.041,257,0,25.0302297460701,205,0,620,135,253,1080
00:00:12.093,12.093,257,0,25.6348246674728,204,0,615,135,253,1080
00:00:12.146,12.146,257,0,25.7557436517533,205,0,614,135,253,1080
00:00:12.199,12.199,257,0,25.3929866989117,209,0,617,135,253,1080
00:00:12.252,12.252,257,0,25.9975816203144,207,0,612,135,253,1080
00:00:12.305,12.305,257,0,26.2394195888754,207,0,610,135,253,1080
00:00:12.358,12.358,256,0,25.2720677146312,218,0,618,135,253,1080
00:00:12.411,12.411,257,0,26.602176541717,213,0,607,135,253,1080
00:00:12.464,12.464,257,0,26.602176541717,212,0,607,135,253,1080
00:00:12.523,12.523,258,0,27.4486094316808,215,0,600,135,253,1080
00:00:12.576,12.576,258,0,28.0532043530834,220,0,595,135,253,1080
00:00:12.629,12.629,257,0,29.6251511487304,212,0,582,135,253,1080
00:00:12.682,12.682,257,0,30.3506650544135,210,0,576,135,253,1080
00:00:12.734,12.734,258,0,29.8669891172914,217,0,580,135,253,1080
00:00:12.787,12.787,257,0,30.8343409915357,214,0,572,135,253,1080
00:00:12.840,12.84,256,0,31.6807738814994,214,0,565,135,253,1080
00:00:12.906,12.906,257,0,30.9552599758162,223,0,571,135,253,1080
00:00:12.953,12.953,256,0,31.6807738814994,222,0,565,135,253,1080
00:00:13.005,13.005,257,0,32.043530834341,219,0,562,135,253,1080
00:00:13.058,13.058,257,0,33.2527206771463,215,0,552,135,253,1080
00:00:13.111,13.111,257,0,32.2853688029021,225,0,560,135,253,1080
00:00:13.164,13.164,258,0,32.5272067714631,228,0,558,135,253,1080
00:00:13.217,13.217,257,0,33.3736396614268,225,0,551,135,253,1080
00:00:13.270,13.27,258,0,33.3736396614268,230,0,551,135,253,1080
00:00:13.323,13.323,257,0,33.4945586457074,234,0,550,135,253,1080
00:00:13.376,13.376,257,0,33.1318016928658,241,0,553,135,253,1080
00:00:13.428,13.428,257,0,34.9455864570738,231,0,538,135,253,1080
00:00:13.481,13.481,257,0,34.9455864570738,231,0,538,135,253,1080
00:00:13.534,13.534,257,0,35.1874244256348,237,0,536,135,253,1080
00:00:13.594,13.594,257,0,35.1874244256348,240,0,536,135,253,1080
00:00:13.646,13.646,256,0,36.8802902055623,235,0,522,135,253,1080
00:00:13.699,13.699,257,0,37.4848851269649,241,0,517,135,253,1080
